"finest_name","kingdom","phylum","class","order","family","genus","species","community"
"Nudifila::Cluster_390","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","unassigned","protists"
"Euglyphida::Cluster_625","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"Bodomorpha sp.::Cluster_394","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Bodomorpha sp.","protists"
"Heteromita::Cluster_632","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercomonadidae::Cluster_643","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_652","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Kraken carinae::Cluster_925","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Kraken","Kraken carinae","protists"
"Viridiraptor invadens::Cluster_564","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Viridiraptor","Viridiraptor invadens","protists"
"Paracercomonas oxoniensis::Cluster_214","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Paracercomonas","Paracercomonas oxoniensis","protists"
"Thecofilosea::Cluster_1154","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_573","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Bodomorpha sp.::Cluster_886","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Bodomorpha sp.","protists"
"Cercozoa::Cluster_1899","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_1771","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_717","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_628","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Viridiraptor invadens::Cluster_725","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Viridiraptor","Viridiraptor invadens","protists"
"Heteromita::Cluster_1053","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercomonadidae::Cluster_160","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Euglyphida::Cluster_901","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"Spongomonas minima::Cluster_835","Eukaryota","Cercozoa","Imbricatea","Spongomonadida","unassigned","Spongomonas","Spongomonas minima","protists"
"Cercozoa::Cluster_1974","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Gymnophrys::Cluster_1809","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"Thecofilosea::Cluster_1908","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_393","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Paulinella::Cluster_432","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Paulinella","unassigned","protists"
"Thecofilosea::Cluster_647","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Eocercomonas::Cluster_567","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Eocercomonas","unassigned","protists"
"Lecythium::Cluster_651","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","Lecythium","unassigned","protists"
"Bodomorpha sp.::Cluster_448","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Bodomorpha sp.","protists"
"Euglyphida::Cluster_544","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"Trinema lineare::Cluster_474","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","Trinema lineare","protists"
"Thaumatomonadida::Cluster_548","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"Euglyphida::Cluster_478","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"Gyromitus::Cluster_820","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Gyromitus","unassigned","protists"
"Thecofilosea::Cluster_626","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Rhogostoma epiphylla::Cluster_611","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","Rhogostoma epiphylla","protists"
"Viridiraptor invadens::Cluster_634","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Viridiraptor","Viridiraptor invadens","protists"
"Thecofilosea::Cluster_846","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_844","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Lecythium::Cluster_1797","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","Lecythium","unassigned","protists"
"Marimonadida::Cluster_722","Eukaryota","Cercozoa","Imbricatea","Marimonadida","unassigned","unassigned","unassigned","protists"
"Cercomonadidae::Cluster_723","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_1555","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Thecofilosea::Cluster_1358","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Bodomorpha sp.::Cluster_1263","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Bodomorpha sp.","protists"
"Thecofilosea::Cluster_738","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Glissomonadida::Cluster_762","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_1005","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercomonas::Cluster_996","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Thecofilosea::Cluster_1823","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonas::Cluster_1211","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Thecofilosea::Cluster_1277","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonas::Cluster_939","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Thecofilosea::Cluster_1094","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Thecofilosea::Cluster_1451","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Thecofilosea::Cluster_1118","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Thecofilosea::Cluster_1490","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Thecofilosea::Cluster_2165","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonas::Cluster_2821","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Cercomonadidae::Cluster_292","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Thecofilosea::Cluster_212","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonadidae::Cluster_325","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Rhogostoma schuessleri::Cluster_249","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","Rhogostoma schuessleri","protists"
"Cercomonadidae::Cluster_245","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonadidae::Cluster_385","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Thecofilosea::Cluster_511","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonas::Cluster_268","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Penardeugenia sp.::Cluster_1175","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Thaumatomastix","Penardeugenia sp.","protists"
"Cercozoa::Cluster_671","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonas celer::Cluster_690","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","Cercomonas celer","protists"
"Cercomonas::Cluster_1661","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Glissomonadida::Cluster_575","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"Glissomonadida::Cluster_228","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_465","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Spongomonas::Cluster_512","Eukaryota","Cercozoa","Imbricatea","Spongomonadida","unassigned","Spongomonas","unassigned","protists"
"Heteromita::Cluster_932","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercomonas::Cluster_750","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Glissomonadida::Cluster_593","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"Euglypha::Cluster_594","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","unassigned","protists"
"Viridiraptor invadens::Cluster_752","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Viridiraptor","Viridiraptor invadens","protists"
"Cercomonadidae::Cluster_657","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Gymnophrys::Cluster_376","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"Athalamea environmental sample::Cluster_1261","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","Athalamea environmental sample","protists"
"Cercomonas::Cluster_366","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Heteromita::Cluster_962","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercozoa::Cluster_708","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonadidae::Cluster_1102","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Gymnophrys::Cluster_825","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"Bodomorpha sp.::Cluster_1133","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Bodomorpha sp.","protists"
"Cercozoa::Cluster_997","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Ammopiptanthus mongolicus::Cluster_803","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Ammopiptanthus mongolicus","protists"
"Bodomorpha sp.::Cluster_1660","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Bodomorpha sp.","protists"
"Heteromita::Cluster_1345","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercozoa::Cluster_676","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_1276","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_702","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Novel Clade Gran-6::Cluster_457","Eukaryota","Cercozoa","Novel Clade Gran-6","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonas::Cluster_701","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Glissomonadida::Cluster_630","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_719","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Glissomonadida::Cluster_1184","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"Glissomonadida::Cluster_442","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"Glissomonadida::Cluster_522","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"Thecofilosea::Cluster_224","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Glissomonadida::Cluster_607","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"Euglyphida::Cluster_1418","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"Cercozoa::Cluster_386","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonadidae::Cluster_747","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_748","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Heteromita::Cluster_291","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercozoa::Cluster_878","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonadidae::Cluster_1176","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Basal Group T::Cluster_887","Eukaryota","Cercozoa","unassigned","Basal Group T","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_1138","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Euglyphida::Cluster_911","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"Cercomonadidae::Cluster_1394","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Novel Clade Gran-6::Cluster_906","Eukaryota","Cercozoa","Novel Clade Gran-6","unassigned","unassigned","unassigned","unassigned","protists"
"Gyromitus::Cluster_538","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Gyromitus","unassigned","protists"
"Cercomonas::Cluster_1543","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Novel Clade Gran-3::Cluster_955","Eukaryota","Cercozoa","Novel Clade Gran-3","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_328","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonas::Cluster_1330","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Euglyphida::Cluster_615","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"Cercomonadidae::Cluster_715","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_714","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_692","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_1810","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Glissomonadida::Cluster_2564","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_1021","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Neocercomonas tuberculata::Cluster_856","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Neocercomonas tuberculata","protists"
"Cercozoa::Cluster_1427","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Novel Clade Gran-6::Cluster_772","Eukaryota","Cercozoa","Novel Clade Gran-6","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_1275","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonadidae::Cluster_584","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonadida environmental sample::Cluster_1089","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Trinema","Cercomonadida environmental sample","protists"
"Cercomonadidae::Cluster_443","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Protaspis::Cluster_865","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Protaspis","unassigned","protists"
"Euglyphida::Cluster_1588","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"Thecofilosea::Cluster_1309","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Nudifila::Cluster_1677","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","unassigned","protists"
"Heteromita::Cluster_1338","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Euglyphida::Cluster_1454","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"Phytomyxea::Cluster_1764","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_1511","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_1749","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_885","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Heteromita::Cluster_1112","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Glissomonadida::Cluster_1827","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"Gymnophrys::Cluster_779","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"Phytomyxea::Cluster_1164","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_1828","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Ammopiptanthus mongolicus::Cluster_556","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Ammopiptanthus mongolicus","protists"
"Cercozoa::Cluster_928","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Spongomonas minima::Cluster_2663","Eukaryota","Cercozoa","Imbricatea","Spongomonadida","unassigned","Spongomonas","Spongomonas minima","protists"
"Bodomorpha::Cluster_2826","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Bodomorpha","unassigned","protists"
"Thecofilosea::Cluster_278","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_600","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercomonas::Cluster_619","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Heteromita::Cluster_648","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Bodomorpha sp.::Cluster_595","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Bodomorpha sp.","protists"
"Cercomonadidae::Cluster_873","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_860","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Thaumatomonadida::Cluster_740","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"Thecofilosea::Cluster_1622","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Thaumatomonadida::Cluster_1388","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"Cercozoa::Cluster_1480","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Spongomonas::Cluster_1746","Eukaryota","Cercozoa","Imbricatea","Spongomonadida","unassigned","Spongomonas","unassigned","protists"
"Cercozoa::Cluster_2176","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_1733","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_504","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_675","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Thecofilosea::Cluster_1376","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Thecofilosea::Cluster_1468","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Polymyxa graminis::Cluster_530","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","Polymyxa","Polymyxa graminis","protists"
"Tremula longifila::Cluster_816","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Tremula longifila","protists"
"Allantion::Cluster_984","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Allantion","unassigned","protists"
"Allantion::Cluster_641","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Allantion","unassigned","protists"
"Cercomonadidae::Cluster_297","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Ligniera junci::Cluster_2706","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","unassigned","Ligniera junci","protists"
"Spongomonas::Cluster_679","Eukaryota","Cercozoa","Imbricatea","Spongomonadida","unassigned","Spongomonas","unassigned","protists"
"Eocercomonas tribula::Cluster_2162","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Eocercomonas","Eocercomonas tribula","protists"
"Allapsa vibrans::Cluster_509","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Allantion","Allapsa vibrans","protists"
"Cercozoa::Cluster_399","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonadidae::Cluster_1136","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"eukaryotic picoplankton environmental sample::Cluster_771","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","eukaryotic picoplankton environmental sample","protists"
"Cercomonadidae::Cluster_617","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Planctomyxa polycarya::Cluster_842","Eukaryota","Cercozoa","Vampyrellidae","unassigned","unassigned","unassigned","Planctomyxa polycarya","protists"
"Thecofilosea::Cluster_54","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_557","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercozoa::Cluster_972","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Metabolomonas insania::Cluster_741","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Metabolomonas","Metabolomonas insania","protists"
"Vampyrellidae::Cluster_1052","Eukaryota","Cercozoa","Vampyrellidae","unassigned","unassigned","unassigned","unassigned","protists"
"Thecofilosea::Cluster_1410","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Paracercomonas::Cluster_999","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Paracercomonas","unassigned","protists"
"Polymyxa::Cluster_1529","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","Polymyxa","unassigned","protists"
"Glissomonadida::Cluster_757","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_707","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercozoa::Cluster_778","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Thecofilosea::Cluster_346","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Polymyxa::Cluster_1075","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","Polymyxa","unassigned","protists"
"Thecofilosea::Cluster_1100","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Polymyxa::Cluster_1054","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","Polymyxa","unassigned","protists"
"Cercozoa::Cluster_1432","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonas longicauda::Cluster_344","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas longicauda","protists"
"Cercomonadidae::Cluster_941","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_1084","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Thaumatomastix::Cluster_1104","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Thaumatomastix","unassigned","protists"
"eukaryotic picoplankton environmental sample::Cluster_1804","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","eukaryotic picoplankton environmental sample","protists"
"Heteromita::Cluster_1805","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Heteromita::Cluster_1117","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercomonadidae::Cluster_1833","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonadidae::Cluster_843","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Athalamea environmental sample::Cluster_907","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Athalamea environmental sample","protists"
"Cercomonas metabolicus::Cluster_1045","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Paracercomonas","Cercomonas metabolicus","protists"
"Kraken::Cluster_545","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Kraken","unassigned","protists"
"Cercomonas metabolicus::Cluster_1092","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Paracercomonas","Cercomonas metabolicus","protists"
